,ID,nli_label,claim,evidence
1443,1944,1,فتحت السلطات المصريه، معبر رفح البري في شمال سيناء، لعبور المصابين الفلسطينيين وادخالهم للمستشفيات المصريه للعلاج.,عبر معبر رفح لتلقي العلاج. واشارت الوزاره الي ان الاليه الحاليه للاجلاء تحتاج الي سنوات لاجلاء الاف المرضي والجرحي، وان هناك حاجه لاجلاء 500 مريض يوميا علي الاقل لوضع حد لمعاناتهم، حسب تعبيرها. واوضح مسؤول في وزاره الصحه، بان حوالي 200 مريضا ينتظرون السماح لهم بمغادره القطاع بمجرد فتح المعبر. © 2026 بي بي سي. بي بي سي ليست مسؤوله عن محتوي المواقع الخارجيه. سياستنا بخصوص الروابط الخارجيه.
1444,2002,2,ايران رفضت مقترحا اميركيا برفع العقوبات وفق مبدا خطوه بخطوه.,وتواصل ايران رفض المقترحات الاميركيه التي تدعوها الي تعليق برنامجها النووي او تسليم مخزونها من اليورانيوم عالي التخصيب، ما يعقد فرص التوصل الي اتفاق شامل.
1445,508,0,النسائيه العقليات هو ابرز تحد يواجه الجمعيات تغيير في المغرب.,"بعد اسابيع من اطلاقها، ما تزال حمله ""الرجوله الايجابيه"" في المغرب، تثير جدلا واسعا داخل المجتمع وعلي مواقع التواصل الاجتماعي."
1446,2901,1,عادت حركه الملاحه البحريه في قناه السويس بعد تعويم سفينه ايفر جيفن.,"استؤنفت حركه الملاحه في قناه السويس بعد تعويم السفينه ""ايفر غيفن"". وعبرت سفن بالفعل القناه بعد توقف دام قرابه اسبوع. وكانت السفينه ""ايفر غيفن"" قد جنحت في 23 مارس/ اذار اثناء عبورها القناه، ما اثار قلقا عالميا من تاثير الحادث علي حركه النقل الملاحي والاسواق العالميه. © 2026 بي بي سي. بي بي سي ليست مسؤوله عن محتوي المواقع الخارجيه. سياستنا بخصوص الروابط الخارجيه."
1447,1476,2,يناقش الوزراء الطريقه المثلي لاتاحه لقاحات فيروس كورونا في كل انحاء العالم، في ظل تردد دولهم في التخلي عن مخزوناتها حتي تقوم بتلقيح سكانها.,تكون التقارير عن اشخاص اصيبوا بالمرض مره ثانيه ناجمه عن عدم الدقه في تقييم الفحوص التي افادت بخلو جسمهم من الفيروس. قضيه المناعه حيويه لفهم ما اذا كان المرضي عرضه للاصابه بالعدوي مره اخري ومدي فاعليه اي لقاح مستخدم. © 2026 بي بي سي. بي بي سي ليست مسؤوله عن محتوي المواقع الخارجيه. سياستنا بخصوص الروابط الخارجيه.
1448,173,1,اردوغان ينسحب من اتفاقيه دوليه تهدف الي حمايه المراه.,اردوغان ينسحب من اتفاقيه دوليه تهدف الي حمايه المراه افادت الجريده الرسميه في تركيا، اليوم السبت، بان الرئيس، رجب طيب اردوغان، انسحب من اتفاقيه دوليه تهدف الي حمايه المراه. ولم يتم تحديد اسباب الانس
1449,1441,1,جدد مصرف لبنان المركزي رفضه استخدام الاحتياطيات الالزاميه لتمويل الدعم.,اشترط رياض سلامه حاكم مصرف لبنان المركزي السبت ان يقر البرلمان تشريعا يسمح له بالانفاق من الاحتياطي الالزامي للتراجع عن قرار رفع الدعم عن المحروقات.
1450,2203,2,لا صحه لبيع مجمع التحرير لمستثمرين اجانب.,"...وقد قام المركز الاعلامي لمجلس الوزراء بالتواصل مع صندوق مصر السيادي، والذي نفي تلك الانباء تماما، مؤكدا انه لا صحه لبيع مجمع التحرير لمستثمرين سواء مصريين او اجانب""."
1451,495,1,حبس عامل الجراج المتهم بهتك عرض طفل في النزهه 4 ايام.,قررت نيابه النزهه، برئاسه المستشار اسماعيل حفيظ، وباشراف المحامي العام الاول لنيابات شرق القاهره، حبس عامل 4 ايام علي ذمه التحقيقات، لاتهامه بهتك عرض طفل، وكلفت النيابه بسرعه الانتهاء من تحريات المباح
1452,732,0,علي اسرائيل قدمت دوله الارهاب منذ نشاتها.,"مع ارتفاع عدد القتلي الفلسطينيين وتدهور الاوضاع في قطاع غزه، ادي الهجوم الاسرائيلي علي غزه الي انقسام حاد في الراي العام الدولي. كانت العديد من الدول داعمه لاسرائيل في البدايه، في اعقاب هجوم حماس في 7 اكتوبر/تشرين الاول الماضي، من منطلق ""حق اسرائيل في الدفاع عن نفسها""، لكن الغارات الجويه الاسرائيليه علي غزه والهجوم البري لـ ""القضاء"" علي حماس اثار انتقادات واسعه النطاق، ويبدو ان بعض الدول قد عدلت مواقفها من الحرب. وفي قلب النقاش الدولي الحالي حول الصراع هناك قضيه وقف اطلاق النار. في 27 اكتوبر/تشرين الاول، اعتمدت الجمعيه العامه للامم المتحده قرارا يدعو الي ""هدنه انسانيه فوريه ودائمه"
1453,1741,1,"شهدت مدينه ""خراطه"" شرق الجزائر الثلاثاء، تجمع حشود كبيره لاحياء الذكري الثانيه للانتفاضه الشعبيه التي اطاحت بالرئيس عبد العزيز بوتفليقه من السلطه.","تجمع الاف الاشخاص الثلاثاء في خراطه شرق الجزائر، مهد الحراك المناهض ""للنظام""، احياء للذكري الثانيه من الاحتجاجات الشعبيه التي ادت الي الاطاحه بالرئيس السابق عبد العزيز بوتفليقه."
1454,377,0,لاجuation: الفيروس الموجود في لقاح استرازينيكا يحتاج الي فتره 8 اسابيع علي الاقل بعد حقنه بالشخص حتي يقوم بعمل بروتين ال (Spike) في جسم الشخص المتلقي للمطعوم وحتي يقوم جسم الشخص بعمل اجسام مضاده.,سواليف كتب الدكتور اديب الزعبي رئيس المركز العربي للخلايا الجذعيه ، عبر صفحته الشخصيه في فيسبوك: شركه استرا زينيكا وعلي موقعها حددت فتره ١٢ اسبوع بين الجرعتين. من الذي قرر عندنا ان يعمل الفتره ٤ اسا
